"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
2008-03-10,29.540,21.3614598408,,,561442901.82026350,11993240000.135775974924050800,,,,,,,,,,
2008-03-11,30.340,21.9399692475,,,561442901.79239580,12318039999.552326481348160500,,,,,,,,,,
2008-03-12,30.430,22.0050515557,,,561442901.79995670,12354579999.689859511527638190,,,,,,,,,,
2008-03-13,30.500,22.0556711288,,,561442901.81482150,12383000000.026851681475509200,,,,,,,,,,
2008-03-14,29.640,21.4337735166,,,561442901.81307180,12033839999.964072470534291880,,,,,,,,,,
2008-03-17,29.670,21.4554676194,,,561442901.82812270,12046020000.315259654140100380,,,,,,,,,,
2008-03-18,30.470,22.0339770260,,,561442901.80016760,12370819999.675666941349557600,,,,,,,,,,
2008-03-19,29.350,21.2240638567,,,561442901.83525400,11916100000.442380519264101800,,,,,,,,,,
2008-03-20,29.660,21.4482362518,,,561442901.80551160,12041959999.820761572165420880,,,,,,,,,,
2008-03-24,30.350,21.9472006151,,,561442901.81450470,12322100000.046826457941840970,,,,,,,,,,
2008-03-25,30.320,21.9255065123,,,561442901.79977800,12309919999.695641929694269400,,,,,,,,,,
2008-03-26,29.990,21.6868713821,,,561442901.82114360,12175940000.188139111534569560,,,,,,,,,,
2008-03-27,29.220,21.1300560781,,,561442901.82734040,11863320000.262895615777685240,,,,,,,,,,
2008-03-28,29.580,21.3903853111,,,561442901.82045330,12009480000.121583717863521630,,,,,,,,,,
2008-03-31,29.830,21.5711695007,,,561442901.79836860,12110979999.657473925336558020,,,,,,,,,,
